525B672C-8C8F-0361-AE8E-565EE0F563B8,MemInfoDxe
9622E42C-8E38-4A08-9E8F-54F784652F6B,AcpiSupportDxe
605CED2C-583B-4171-9311-AA6E146B1A4B,SerialIoI2cDriver
59ADD62D-A1C0-44C5-A90F-A1168770468C,PlatformInitPostMem
1BA0062E-C779-4582-8566-336AE8F78F09,Volume Top File
C464322E-3DC4-49AD-B9FD-AF1B56B2249B,HwAssetDxe
3E963A2F-E728-4218-98D8-CB9E22215320,CrisisRecoveryPei
4BD0EB2F-3A2D-442E-822D-753516F75424,PchInitDxeTgl
CE366D33-B057-4C03-8561-CAF17738B66F,WdtAppDxe
33FB3535-F15E-4C17-B303-5EB94595ECB6,SmmLockBox
ACD28235-075B-48B5-98A1-DA04FCAF84F3,SiInitDxe
B981A835-6EE8-4F4C-AE0B-210AA0BFBF01,RngDxe
E3E8BA35-541F-4EF1-BFB8-75F02A26CC75,HybridGraphicsPei
CC1BAA36-11EB-45CC-9ADC-7565E273AC70,PnpSmm
4E22BF36-C59D-47C4-9FD1-25A603D75958,SaInitFsp
C2E5D736-0771-42AC-B99F-1B7F1CA5610A,FileAccessPei
6FD18837-36E6-46EC-8F61-6730E3E23D50,JhiDxe
ED769C37-F526-444A-8D70-249BEFF04948,L05UpdateSlp20
BC05DC37-9DA0-4050-9728-F34DDB01E200,BiosRegionLockDxe
8850A239-2043-4EF8-BD71-481377654327,OemPost
D434ED39-8EDD-4FF8-91BF-4B11AFE85471,SwapAddressRangeDxe
7694F439-369A-4CEF-BE80-2D7C6CCAA052,ModernPreloadSmm
346B093A-9002-4E99-A2F2-27A16C3DCD89,OemModifyOpRegion
76ED893A-B2F9-4C7D-A05F-1EA170ECF6CD,IntelGraphicsPeim
910CC93A-F2B7-4630-884D-625D570FACF6,IshCapsuleDxe
BB67A43B-C7AE-4299-A275-7526DC697735,PlatformStatusCodeHandlerPei2
E622443C-284E-4B47-A984-FD66B482DAC0,BootManagerPolicyDxe
5E0AD13C-014B-4921-9966-ACDEB04F3CC7,RemapIommuPei
FDFF263D-5F68-4591-87BA-B768F445A9AF,Tcg2Dxe
2D6BB83D-84A2-404A-B4CA-3E7AC0EFB3D2,BootOptionPolicyDxe
B2109E3E-5196-4D32-A874-7EC644D968A6,FmpUpdateDxe
5DFAE03E-9C19-4996-85BF-65297BD4137F,PlatformVTdSampleDxe
1034183F-AF0A-4716-BE0E-4CB5319D6193,PciHotPlugNonRpDxe
24DDC83F-9F06-44AB-B696-60FE7DF2C948,RstVmdPeim
1009A840-C625-42B3-A94B-B90F991B1B1A,NhltInstallTable
B219E140-DFFC-11E3-B956-0022681E6906,DnsDxe
2D59F041-53A4-40D0-A6CD-844DC0DFEF17,SmmS3SaveState
A3610442-E69F-4DF3-82CA-2360C4031A23,ReportStatusCodeRouterPei
F9D88642-0737-49BC-81B5-6889CD57D9EA,SmbiosDxe
D0EF5E43-66E5-4189-8118-7BEDA3F8A88C,OemC38Feature
11456644-B7AC-4F38-B4D7-09DF13170EF8,OemI2CAutoDetect
55E76644-78A5-4A82-A900-7126A5798892,HeciInit
42FCB444-B881-49D8-A6E9-5A1695FC9F3E,SysPassword
95E48D45-1DEA-4F7F-B3CC-14DA3C1B7E36,PlutonPei
8401A045-6F70-4505-8471-7015B40355E3,UsbBusPei
0CEFD645-588E-4ED7-9943-054808CD7572,SiFirmwareVersionDxe
D4695647-7D01-4D96-AC7E-BB90EEE29EB9,H2OCryptoServicesPostMemPei
6903A447-CB4F-45F6-89A2-7E7E2F9EE14C,InstallMsdm
5CE3BD49-95F6-4B4B-95F6-45851557280A,CompalEcRomLock
5853694A-467F-4464-BBF9-0C971A74CB36,L05UefiDriveIdentification
F540704A-50B5-4BB6-93A8-377EA20F1030,CirqueTpDxe
12A5DC4A-88AA-89DA-89D0-D4547191E3F4,RstUefiDriverSupport
F7731B4C-58A2-4DF4-8980-5645D39ECE58,PowerMgmtDxe
C642C14C-0E9C-4AEF-94A5-A213BAA35DE0,HstiResultDxe
22A5BB4D-F962-4D33-9CD6-FDAD39ACD153,PlatformBoardIdPei
D7B10D4E-67E6-4C74-83E9-F9AF0ACC33CC,PchInitSmm
2883464E-3CA2-4F4D-B903-21A1E3F61471,PchXhciPei
760F874E-B8CB-405E-AA32-A46AE2F3D680,VariableDefaultUpdate
22EA234F-E72A-11E4-91F9-28D2447C4829,HttpUtilitiesDxe
98C5594F-9759-11E2-9F93-047D7B99E097,SecureBootService
53BCC14F-C24F-434C-B294-8ED2D4CC1860,DataHubDxe
9B3ADA4F-AE56-4C24-8DEA-F03B7558AE50,PcdPeim
076FBF50-EF83-4B77-912C-D5BB77075AE3,CompalThermalDxe
9E1CC850-6731-4848-8752-6673C7005EEE,FspInitPreMem
EB00DB50-C654-460F-8D7A-0E444FD32B45,DebugMaskPei
F5255151-DD1F-4BD9-A350-235200798740,UpdateDsdtByAcpiSdtDxe
B2C9CD52-86B3-4031-B830-8BD84495ABC8,HddSpinDownDxe
B0D6ED53-B844-43F5-BD2F-61095264E77E,PchSmiDispatcher
88C17E54-EBFE-4531-A992-581029F58126,FspPcdInit
44A20657-10B8-4049-A148-ACD8812AF257,Tcg2Smm
80CF7257-87AB-47F9-A3FE-D50B76D89541,PcdSmmDxe
FCCCE259-07E1-417A-A755-E0F2CF39295E,CpuInitDxe
D27FED59-ABB4-4FED-BEAD-2A878C7E4A7E,SmbiosMeasurementDxe
3D17205B-4C49-47E2-8157-864CD3D80DBD,FatPei
F2CC3F5B-725F-4290-9A12-B379970295FF,RtkUndiDxe
D06D425B-EED7-0361-AAD2-8C431409572D,BootGuardRecoveryHookPei
7C7D635B-8B9C-463C-9F7F-91F60906848F,DgrReleaseSpsSmmEntryPoint
9C452F5C-6200-4AA6-8068-F44B4F36D41E,H2OKeyDescDxe
F122A15C-C10B-4D54-8F48-60F4F06DD1AD,LegacyBiosDxe
C556155D-1B26-4C76-AF9B-54B97C83D739,BiosFlashProtectSmm
1405AD5E-5BED-11E3-866A-047D7B99E097,Slp20ServiceDxe
58B35361-8922-41BC-B313-EF7ED9ADFDF7,SecMigrationPei
96BDEA61-C364-4513-B6B3-037E9AD54CE4,SetSsidSvidDxe
348C4D62-BFBD-4882-9ECE-C80BB1C4783B,HiiDatabase
1353DE63-B74A-4BEF-80FD-2C5CFA83040B,GifDecoderDxe
121D5264-990F-4716-8061-C2144A7D4D0D,DxeDgOpregionInit
AE265864-CF5D-41A8-913D-71C155E76442,CpuIoPei
378D7B65-8DA9-4773-B6E4-A47826A833E1,PcRtc
B0ACD066-C5A6-4FBE-B4D4-5A264E45AF1C,PciResourceInitPei
36914867-7EBB-4C12-A7BA-BA51191B0424,BiosGuard_SBB
70D57D67-7F05-494D-A014-B75D7345B700,StorageSecurityCommandDxe
1A7E4468-2F55-4A56-903C-01265EB7622B,TcpDxe
26C9D769-9167-4537-8219-D9F5FC2378BE,CompalUsbTypeCDxe
2818256A-6BDB-4871-993C-95315854012E,EdidOverrideDxe
80B08E6A-C6CE-430F-9C07-52A9526DB0F9,CompalWSMTDxe
